Species,Type,Normal_1991_2020_MAP_aea,Normal_1991_2020_MAT_aea,Normal_1991_2020_MCMT_aea,Normal_1991_2020_MSP_aea,Normal_1991_2020_MWMT_aea,Normal_1991_2020_NFFD_aea,Normal_1991_2020_PPT_sm_aea,Normal_1991_2020_PPT_sp_aea,Normal_1991_2020_PPT_wt_aea,Normal_1991_2020_RH_aea,Normal_1991_2020_SHM_aea,Normal_1991_2020_Tave_at_aea,Normal_1991_2020_Tave_sm_aea,Normal_1991_2020_Tave_sp_aea,Normal_1991_2020_Tave_wt_aea,Normal_1991_2020_TD_aea
Pseudacris maculata,1,317,5.400000095,-8.100000381,213.230545,18.79999924,169,140,78.22196198,33.65997696,53,88.10409546,5.800000191,17.5,5.5,-7.199999809,26.92222977
Pseudacris maculata,1,339.4117737,4.570384979,-10.18253899,235.3985443,18.62830544,164,161.4089661,82,34,54,79.17086029,5.099999905,17.29999924,4.800000191,-8.983843803,28.79999924
Pseudacris maculata,1,339.5979004,4.519700527,-10.19999981,235.5997314,18.60000038,164,161.5927582,82,34,54,79.14019012,5.099999905,17.29999924,4.800000191,-9,28.82794189
Pseudacris maculata,1,351.5617371,5.846604824,-5.89565897,245,18.34610748,170,155.9554138,98,29.59060097,54,74.8498764,6.199999809,17.00112343,5.445951939,-5.300000191,24.20096207
Pseudacris maculata,1,339,4.5,-10.31660366,235,18.60000038,164,161,81.82772827,34,54,79.11643982,5,17.20000076,4.800000191,-9.100000381,28.91710854
Pseudacris maculata,1,339.6214294,4.5,-10.19999981,235.6237183,18.60000038,164,161.6150513,82,34,54,79.09680939,5.099999905,17.29999924,4.800000191,-9,28.83832359
Pseudacris maculata,1,355.4260559,5.800000191,-6,242.1031342,18.38511276,170.8376923,154.997345,98.99752808,33,54,75.72688293,6.185696125,17,5.400000095,-5.400184631,24.3841114
Pseudacris maculata,1,350.9329224,5.899685383,-5.799901485,247,18.30723763,170,156,98.08065796,28.56425095,54,74.24080658,6.199999809,17.00701523,5.493934155,-5.208454609,24.10564995
Pseudacris maculata,1,340,4.5,-10.23297215,236,18.60000038,164,161.794754,82,34,54,79,5,17.29999924,4.800000191,-9.020476341,28.87371635
Pseudacris maculata,1,340,4.577320576,-10.17817402,236,18.60000038,164,162,82,34,54,79.05454254,5.099999905,17.29999924,4.800000191,-8.979646683,28.79999924
Pseudacris maculata,1,339.844574,4.5,-10.30000019,235.8482513,18.60000038,164,161.7040405,82,34,54,78.92842865,5,17.24585724,4.800000191,-9.100000381,28.89999962
Pseudacris maculata,1,340,4.5,-10.26998043,236,18.60000038,164,161.6818237,82,34,54,78.9602356,5,17.29999924,4.800000191,-9.070949554,28.89999962
Pseudacris maculata,1,356,5.800000191,-5.979271412,242.6721191,18.27869225,170,155,99,33,54,75.40750122,6.099999905,16.97934341,5.400000095,-5.377573967,24.26294518
Pseudacris maculata,1,339,4.599999905,-10.08350182,235,18.70000076,164,161,82,34,53,79.32264709,5.099999905,17.29999924,4.800000191,-8.885396957,28.70000076
Pseudacris maculata,1,340,4.524345875,-10.19999981,236,18.60000038,164,162,82,34,54,79.01074982,5.099999905,17.29999924,4.800000191,-9,28.79999924
Pseudacris maculata,1,352.943573,5.774247646,-5.573566437,248.2384033,18.0813942,169.9487762,157,99.25140381,28.05069542,54,72.63895416,6.105815411,16.78001595,5.30621624,-5.074949265,23.58963776
Pseudacris maculata,1,354.4515076,5.800000191,-5.800000191,244.5485077,18.20000076,170,156,98.55331421,30.45149612,54,74.47560883,6.099999905,16.89999962,5.39213419,-5.291674614,24
Pseudacris maculata,1,351.9992676,5.804692268,-5.760126114,246.9506226,18.25846291,170,156,98.96081543,28.97456169,54,73.98878479,6.193359375,16.95766258,5.403029442,-5.199999809,23.99524307
Pseudacris maculata,1,352.5576477,5.800319195,-5.800602913,245,18.29475975,170,156,98,29.98341751,54,74.63970947,6.199999809,16.94902992,5.400939941,-5.300000191,24.14401627
Pseudacris maculata,1,353.4825134,5.800000191,-5.800000191,245,18.24423981,170,156,98.08181763,30,54,74.5449295,6.151749134,16.89999962,5.400000095,-5.300000191,24.05220032
Pseudacris maculata,1,340,4.5,-10.21378136,236,18.60000038,164,162,82,34,54,78.94257355,5,17.25705528,4.800000191,-9.014808655,28.82555389
Pseudacris maculata,1,340,4.5,-10.19999981,236,18.60000038,164,162,82,34,54,79,5.029102325,17.29999924,4.800000191,-9,28.81675911
Pseudacris maculata,1,337.8630981,4.400000095,-10.41329479,235.8699188,18.5,163,162.2418365,81.89144897,33,54,78.55054474,4.900000095,17.20000076,4.699999809,-9.215210915,28.93945313
Pseudacris maculata,1,353,5.800000191,-5.800000191,244.9039764,18.2397728,170,156,98.09562683,30,54,74.54306793,6.191353798,16.94023132,5.400000095,-5.290495396,24.09063911
Pseudacris maculata,1,337.8877563,4.400000095,-10.41086578,235.8939667,18.50302887,163,162.8339844,81.96615601,33,54,78.5104599,4.900000095,17.20000076,4.699999809,-9.212752342,29.00021172
Pseudacris maculata,1,340,4.5,-10.19999981,236,18.60000038,164,162,82,34,54,79,5.081624985,17.29999924,4.800000191,-9,28.79999924
Pseudacris maculata,1,352.813446,5.794959545,-5.694969177,246.2170258,18.14960861,169.9442139,155.9015961,99.35745239,29.09775734,54,73.75984955,6.099999905,16.84904289,5.35454464,-5.19444561,23.84980583
Pseudacris maculata,1,337.9507751,4.400000095,-10.39691162,236,18.5,163,162.0262756,82,33,54,78.50344086,4.900000095,17.20000076,4.699999809,-9.199999809,28.90248108
Pseudacris maculata,1,337.9286804,4.400000095,-10.39999962,236,18.5,163,162.0698395,82,33,54,78.49873352,4.900000095,17.20000076,4.699999809,-9.199999809,28.90643883
Pseudacris maculata,1,339.1833801,4.5,-10.19999981,235.1774292,18.60000038,164,161.2000122,82,34,54,78.94258881,5,17.20776367,4.800000191,-9,28.75382042
Pseudacris maculata,1,355.3693848,5.774227619,-5.774252892,244.2654114,18.13175011,170,156,99.11448669,31.42024422,54,74.11560059,6.089144707,16.81680107,5.288898468,-5.188588619,23.89278984
Pseudacris maculata,1,355.8149414,5.790622234,-5.900000095,242.7641907,18.20000076,170,155,99,33,54,75.02002716,6.099999905,16.89999962,5.39085865,-5.300000191,24.12346077
Pseudacris maculata,1,354.5565491,5.789482594,-5.789492607,244.5254211,18.18935966,170,156,99,30.4512291,54,74.28953552,6.099999905,16.86653137,5.341819286,-5.241369724,23.96463394
Pseudacris maculata,1,354.7609558,5.695096493,-5.424537659,249,17.82157516,169.249054,156.8099518,100.0684128,28.75122452,54.01710129,71.60176849,5.928774834,16.52960014,5.199033737,-4.998286724,23.23049545
Pseudacris maculata,1,339,4.587861061,-10.07110977,235.1855469,18.60000038,164,161,82,34,54,79,5.099999905,17.20667839,4.800000191,-8.899999619,28.67285538
Pseudacris maculata,1,339,4.599999905,-10.02117252,235.2094727,18.60000038,164,161,82,34,54,79.00669098,5.099999905,17.2472229,4.800000191,-8.899999619,28.62258339
Pseudacris maculata,1,339.0820618,4.5,-10.30000019,235.543045,18.60000038,163,161.9989471,82,34,54,78.80667114,5,17.20000076,4.699999809,-9.100000381,28.86155891
Pseudacris maculata,1,353,5.800000191,-5.800000191,244.3650055,18.20000076,170,155.7417603,98.48699188,30,54,74.49202728,6.138836861,16.89999962,5.400000095,-5.238115311,24.02583313
Pseudacris maculata,1,339.2068176,4.5,-10.16757298,235.5280914,18.60000038,164,161.2222137,82,34,54,79,5.039747715,17.22028923,4.800000191,-8.969028473,28.7689209
Pseudacris maculata,1,343.294342,5.599999905,-7.708740234,220,18.80701637,172.8607025,142,87.86069489,42.8606987,54,85.57824707,6.099999905,17.50884438,5.599999905,-6.807015896,26.51392937
Pseudacris maculata,1,336,4.800000191,-9.846195221,235,18.89999962,165,160,82,32,53,80.55377197,5.300000191,17.5,5,-8.600000381,28.79999924
Pseudacris maculata,1,339,4.531847954,-10.10000038,235.1616516,18.60000038,164,161,82,34,54,79,5.099999905,17.20000076,4.800000191,-8.899999619,28.70000076
Pseudacris maculata,1,339,4.5,-10.11168098,235.5011139,18.54925728,164,161.0175018,82,33.97117996,53.98389435,78.80249023,5.000077724,17.20000076,4.800000191,-8.913519859,28.65242767
Pseudacris maculata,1,336,4.800000191,-9.843777657,235,18.89999962,165,160,82,32,53,80.552948,5.300000191,17.5,5,-8.611505508,28.79999924
Pseudacris maculata,1,337,4.400000095,-10.38840389,236,18.5,163,162,82,33,54,78.50372314,4.900000095,17.20000076,4.699999809,-9.199999809,28.89999962
Pseudacris maculata,1,343.8309631,5.599999905,-7.620038986,220,18.79999924,172.9098969,142,88,43,54,85.44652557,6.099999905,17.5,5.599999905,-6.716904163,26.5
Pseudacris maculata,1,353.3630371,5.749958992,-5.649951935,245.3630524,18.0506115,169.4983368,155.283783,99.36304474,29.71582413,54,73.59825897,6.092720509,16.74993515,5.300000191,-5.149879932,23.74227905
Pseudacris maculata,1,356.556488,5.699999809,-5.686188698,245.138092,18.02534866,169.6663208,156.1403351,99.61368561,31.42003441,54,73.46533966,6.039228916,16.68619347,5.238981247,-5.157996178,23.6828289
Pseudacris maculata,1,348.6723022,3.900000095,-10.83108807,251.6655121,18.03146172,159,177.9852295,78.01000977,33,54,71.69347382,4.400000095,16.73526573,4.234351635,-9.733186722,28.86550331
Pseudacris maculata,1,354.9020081,5.738317013,-5.754435062,244.451004,18.12489319,169.6916504,156,99.13918304,30.62015343,54,73.98513031,6.086616993,16.75440598,5.286395073,-5.199999809,23.82429695
Pseudacris maculata,1,356.2964478,5.699999809,-5.875016212,242.703537,18.16322327,170,155.1107483,99,33.18584824,54,74.83852386,6.099999905,16.86352158,5.318711281,-5.300000191,24.03667641
Pseudacris maculata,1,326.006134,5.406480789,-8.123883247,216,18.84313011,170.0630798,141,81.24777222,36.80871964,54,87.31063843,5.900000095,17.60000038,5.5,-7.199999809,27.00623512
Pseudacris maculata,1,358.2037659,5.755432129,-6,241,18.20000076,170,155.5613098,99,34.2037735,54,75.53115082,6.099999905,16.89999962,5.400000095,-5.400000095,24.21124268
Pseudacris maculata,1,357.6788025,5.715058804,-5.925978184,241.7653503,18.20000076,170,155.4239044,99,34,54,75.20995331,6.099999905,16.86907768,5.367774963,-5.323465347,24.12346649
Pseudacris maculata,1,356.7276001,5.699999809,-5.817970276,243.1365509,18.06960487,169.694046,155.6023407,99.30601501,33,54,74.37889099,6.056919098,16.77059174,5.269565582,-5.269416809,23.88623047
Pseudacris maculata,1,359.6412659,5.741312981,-6.05008173,240.4992065,18.25008011,170.5716858,156,99.07092285,35.14206314,54,75.71453094,6.099999905,16.95008278,5.400000095,-5.400000095,24.26428413
Pseudacris maculata,1,357.1611633,5.699999809,-5.900000095,242,18.17105484,170,155.3987579,99,33.70742035,54,74.990242,6.099999905,16.8608284,5.360504627,-5.300000191,24.07082367
Pseudacris maculata,1,355.7319336,5.699999809,-5.800000191,243.4068604,18.05943871,169.5904846,155.4097443,99.1340332,33,54,74.30395508,6.059596062,16.75965309,5.286704063,-5.25907135,23.85915756
