Species,Type,Normal_1991_2020_MAP_aea,Normal_1991_2020_MAT_aea,Normal_1991_2020_MCMT_aea,Normal_1991_2020_MSP_aea,Normal_1991_2020_MWMT_aea,Normal_1991_2020_NFFD_aea,Normal_1991_2020_PPT_sm_aea,Normal_1991_2020_PPT_sp_aea,Normal_1991_2020_PPT_wt_aea,Normal_1991_2020_RH_aea,Normal_1991_2020_SHM_aea,Normal_1991_2020_Tave_at_aea,Normal_1991_2020_Tave_sm_aea,Normal_1991_2020_Tave_sp_aea,Normal_1991_2020_Tave_wt_aea,Normal_1991_2020_TD_aea
Pseudacris maculata,1,556.0846558,3.400000095,-15.10000038,372.0856323,19.79999924,160,244.3478241,126.6522675,61.15121078,62,53.13858032,5.099999905,18.60000038,3.200000048,-13.30000019,34.85021591
Pseudacris maculata,1,555.2397461,3.400000095,-15.10000038,372,19.79999924,160,244.3726501,126.1173401,61,62,53.16368866,5.099999905,18.60000038,3.200000048,-13.30000019,34.89307022
Pseudacris maculata,1,534.7555542,1.744535804,-17.89999962,344.6656494,18.70000076,150.4258881,228.6221924,121.0291519,61,60,54.27516937,4,17.44671249,1.144647121,-15.60000038,36.59999847
Pseudacris maculata,1,569.486145,3.390907049,-15,386.6283264,19.41363907,159,250.8080902,132.7802277,59.75275803,61,50.25969315,5.027225971,18.41044807,3.3230474,-13.19999981,34.42443085
Pseudacris maculata,1,565.2936401,3.5,-15,384.7067261,19.51751709,160,250,131,58,61,50.78781128,5.099999905,18.5,3.400000095,-13.10000038,34.5
Pseudacris maculata,1,575.114502,3.400000095,-15,393.7359009,19.42611885,159,256.6318359,133.6319885,56.92112732,61,49.29803467,5,18.39999962,3.400000095,-13.10000038,34.40000153
Pseudacris maculata,1,574.6016846,3.400000095,-15,394.140686,19.39999962,159,256.666687,133.5948334,56.48944092,61,49.2563324,5,18.39999962,3.400000095,-13.10000038,34.40000153
Pseudacris maculata,1,560.5826416,3.599999905,-14.89999962,380.6898804,19.70000076,160,247,131,57.66442108,62,51.74171829,5.199999809,18.70000076,3.5,-13.10000038,34.65782166
Pseudacris maculata,1,560.8966064,3.599999905,-14.92950726,381.8959961,19.70000076,160,247.901474,131,57,62,51.53478241,5.199999809,18.67057228,3.5,-13.10000038,34.59999847
Pseudacris maculata,1,572.8223267,3.442330599,-15,392.7054749,19.48654366,159,255.6426392,132.5707245,56.47517776,61,49.60473251,5.042355537,18.44228935,3.442437649,-13.10000038,34.44282532
Pseudacris maculata,1,573.0719604,3.446360588,-15,393.162323,19.44639969,159,256.0697327,132.5335541,56,61,49.51976776,5.037159443,18.44634056,3.446411371,-13.10000038,34.44659805
Pseudacris maculata,1,566.6466675,3.522584438,-15,387.9779358,19.60000038,160,252.7498322,131.6581573,56,61,50.4580307,5.122665405,18.60000038,3.5,-13.10000038,34.53395462
Pseudacris maculata,1,560.5532837,2.840595722,-16.3594017,369.2223816,19.5,157,243.7631226,126.8989487,63,61,52.75675201,4.800000191,18.29999924,2.599999905,-14.30000019,35.80664444
Pseudacris maculata,1,562.9090576,2.900000095,-16.29999924,370.348175,19.5,157,245.1702881,126.7132111,63,61,52.70913696,4.800000191,18.37974167,2.599999905,-14.28719711,35.79999924
Pseudacris maculata,1,557.6207275,2.109118462,-17.20000076,361.6568604,18.90933418,152.1175079,239,125.9366837,64,60,52.31145859,4.109217644,17.70000076,1.809470892,-15.10000038,36.12801743
Pseudacris maculata,1,556.0203247,2.099999905,-17.29999924,362,18.87028503,151.9020233,239.0200806,125,64,60,52.09828949,4.099999905,17.60000038,1.799999952,-15.19999981,36.09999847
Pseudacris maculata,1,556.1528931,2.099999905,-17.20000076,362.7156067,18.89999962,152,240.1820526,125,63.74634933,60,52.04706192,4.099999905,17.64569473,1.799999952,-15.10986614,36.09999847
Pseudacris maculata,1,559.9710693,2.524921894,-16.73734856,366.2228088,19.22493553,155,242,126,63.34340286,60,52.54267502,4.5,18.02483559,2.299999952,-14.69999981,36
Pseudacris maculata,1,558.9400024,2.799999952,-16.39999962,367.939209,19.5,157,242,125.9542847,62.95437622,61,52.90602493,4.699999809,18.28398323,2.599999905,-14.37488842,35.90000153
Pseudacris maculata,1,560.3895874,2.700000048,-16.50327682,367.525238,19.35424232,156,242.460495,125,63.95848465,60.57513428,52.64754868,4.599999905,18.20000076,2.5,-14.5,35.90000153
Pseudacris maculata,1,570.184021,3.400000095,-15.40616322,379.3246765,19.79999924,159,248.3850861,130,63,62,52.31804657,5.099999905,18.70000076,3.285191059,-13.50309563,35.26161194
Pseudacris maculata,1,562.8271484,2.700000048,-16.5,370.8258972,19.39999962,156,244.6060944,126,63,61,52.23445511,4.599999905,18.20000076,2.572249889,-14.48108768,35.81807327
Pseudacris maculata,1,580.0314331,3.392814159,-15.60000038,386.0548706,19.79999924,159,252,132,63,61,51.20879364,5,18.70000076,3.299999952,-13.60000038,35.40000153
Pseudacris maculata,1,581.5354004,3.319157839,-15.60000038,386.8228455,19.79999924,158.984848,252.7988892,132,63.01451111,61,51.11766434,5,18.70000076,3.299999952,-13.60139084,35.40000153
Pseudacris maculata,1,574.3296509,2.716301918,-16.60000038,381,19.39999962,155.1822205,251.3412628,129,63,60,50.8907547,4.575078011,18.20000076,2.700000048,-14.58798122,35.93387985
