Species,Type,Normal_1991_2020_MAP_aea,Normal_1991_2020_MAT_aea,Normal_1991_2020_MCMT_aea,Normal_1991_2020_MSP_aea,Normal_1991_2020_MWMT_aea,Normal_1991_2020_NFFD_aea,Normal_1991_2020_PPT_sm_aea,Normal_1991_2020_PPT_sp_aea,Normal_1991_2020_PPT_wt_aea,Normal_1991_2020_RH_aea,Normal_1991_2020_SHM_aea,Normal_1991_2020_Tave_at_aea,Normal_1991_2020_Tave_sm_aea,Normal_1991_2020_Tave_sp_aea,Normal_1991_2020_Tave_wt_aea,Normal_1991_2020_TD_aea
Rana luteiventris,1,500.6681213,2.099999905,-8.650730133,300.0307922,13.40834999,130,188.9940186,132.3061981,69.34299469,56,44.76152802,2.647197962,12.11061859,1.600000024,-8,22.10000038
Rana luteiventris,1,631.7439575,1.148703933,-9.551272392,352.011322,12.3949213,123.5592575,222.3364563,164.8781281,104.1626663,59.51925278,35.25723267,1.754662991,11.15686512,0.398046404,-8.751917839,22
Rana luteiventris,1,551.9654541,2.846237421,-7.393540382,287.8664551,14.20713615,147.0713501,172.2311707,135.4989471,103.4974747,62.12403107,49.39749527,3.335327148,12.78118896,2.046790361,-6.758840561,21.60000038
Rana luteiventris,1,686.62146,3.848015547,-6.151941776,323.254425,15.31482506,156.4663696,186.1171875,206.2546387,144.8169403,59,47.38217545,4.609401703,13.81835842,2.951732159,-5.853391171,21.5
Rana luteiventris,1,805.4863281,4.07861805,-5.57201767,355.2425232,15.42940426,165.0525055,202.5533295,229.3419952,163.9759521,61.84051132,43.34115601,4.43391943,13.87837124,3.286767721,-5.284039497,21
Rana luteiventris,1,529.8009644,0.607835352,-9.762812614,294.6312866,11.70911407,112.3774414,194.164856,138.6272125,81.13594818,58.01525497,39.57153702,0.821425855,10.23691273,0.206018671,-8.874613762,21.39899445
Rana luteiventris,1,655.3984375,1.078953385,-9.249970436,342.7101746,12.94777775,128.7200012,205.3865814,209.2711792,108.4341965,63.27936935,37.73405838,1.375252962,11.37679386,0.174708143,-8.555892944,22.20000076
Rana luteiventris,1,799.5197144,2.704143286,-7.351930618,340.3825378,14.141819,147.5912933,196.6131897,239.0167389,198.1084442,63.50195694,41.76305008,3.299279928,12.64361477,1.646374345,-6.850502014,21.5
Rana luteiventris,1,611.2492065,2.812834978,-7.483265877,295.0821228,14.24737835,150.9921265,171.7991028,167.2425079,127.5395508,64.75577545,48.30208206,3.122181177,12.80981636,1.998406291,-6.67556572,21.69920921
Rana luteiventris,1,516.4644775,2.867020369,-7.414863586,268.3845825,14.11776447,149.8461761,160.8686371,127.1760941,96.94982147,63.3326149,52.5804863,3.184259892,12.6851759,2.184411287,-6.682137966,21.5
Rana luteiventris,1,551.8284912,3.290665388,-7.407618999,338.1840515,14.6869154,141.8595886,212.4253845,159.1186981,69.1399765,54.00508881,43.38962555,3.890506744,13.2927103,2.873625755,-6.814466,22.10000038
Rana luteiventris,1,665.980896,3.316895962,-6.883125782,297.6722717,14.98334694,154,169.4561615,196.9822998,155.1424561,62.35526657,50.48831177,3.877751112,13.48221779,2.329866648,-6.335533619,21.86460495
Rana luteiventris,1,499.8946838,1.742294312,-8.839387894,290.7593994,13.30254745,126.1386719,180.0467224,140.308609,79.16930389,57,45.74135971,2.442398548,11.97478104,0.824146152,-8.358447075,22.0816021
Rana luteiventris,1,523.7376709,3.722101688,-6.415765285,282.7524414,14.88260937,151.7961731,169.8865356,144.6168823,90.88089752,58.17156601,52.64126587,4.22983408,13.48360825,3.036260843,-5.972065926,21.29239655
Rana luteiventris,1,736.6873169,3.188919306,-6.910715103,324.4148254,14.74142647,151.4689331,185.3762665,227.0020905,175.9844513,61.98429108,45.44416046,3.930554628,13.18409634,2.1413064,-6.511304379,21.65063477
Rana luteiventris,1,716.5505371,3.353888988,-6.646517754,315.9955444,14.8657074,153.1080017,180.5484467,222.0712585,169.7606659,60.94561386,47.15463257,4.163736343,13.35416794,2.265346766,-6.381780624,21.55282974
Rana luteiventris,1,749.5270386,4.245944023,-5.463202477,366.8442383,15.63952351,161.5849152,210.2500458,222.5753174,139.9659882,59.19334412,42.57136536,4.747596741,14.13664436,3.428086281,-5.260821819,21.10000038
Rana luteiventris,1,1088.72644,2.061800718,-7.71069622,455.8674622,13.39659786,144.223465,264.0223999,300.2244263,281.2739258,65.77736664,29.50153732,2.468865871,11.94813442,0.96414566,-7.155447483,21.10729599
